FULL_step_teacher,FULL_reward_teacher,FULL_step_student,FULL_reward_student,INT_step_teacher,INT_reward_teacher,INT_step_student,INT_reward_student,EXT_step_teacher,EXT_reward_teacher,EXT_step_student,EXT_reward_student
6405,1743.61962890625,6405,1689.870361328125,6405,1371.7799072265625,6405,1402.3243408203125,6405,1632.408203125,6405,1659.6761474609375
6406,1701.112060546875,6406,1700.540771484375,6406,1458.7286376953125,6406,1413.9461669921875,6406,1684.6181640625,6406,1662.77294921875
6407,1738.1734619140625,6407,1678.4429931640625,6407,1408.3372802734375,6407,1439.638671875,6407,1627.6685791015625,6407,1636.539306640625
6408,1829.953369140625,6408,1690.86376953125,6408,1356.8177490234375,6408,1442.9578857421875,6408,1614.1529541015625,6408,1649.6854248046875
6409,1775.0955810546875,6409,1709.33642578125,6409,1413.1488037109375,6409,1419.8770751953125,6409,1598.4876708984375,6409,1675.837890625
6410,1687.290771484375,6410,1677.2540283203125,6410,1351.023193359375,6410,1400.963134765625,6410,1591.2769775390625,6410,1676.8055419921875
6411,1755.166748046875,6411,1644.9090576171875,6411,1257.9361572265625,6411,1424.4984130859375,6411,1657.8873291015625,6411,1596.8507080078125
6412,1751.9549560546875,6412,1603.804931640625,6412,1245.5758056640625,6412,1459.664306640625,6412,1664.0062255859375,6412,1588.675048828125
6413,1792.761962890625,6413,1593.8265380859375,6413,1332.8973388671875,6413,1481.0645751953125,6413,1628.1961669921875,6413,1627.5814208984375
6414,1732.6600341796875,6414,1609.821533203125,6414,1373.9984130859375,6414,1476.880615234375,6414,1587.003173828125,6414,1603.0458984375
6415,1666.6961669921875,6415,1662.13623046875,6415,1438.75537109375,6415,1502.6314697265625,6415,1626.479248046875,6415,1579.5107421875
6416,1647.1204833984375,6416,1707.2713623046875,6416,1373.390625,6416,1496.3892822265625,6416,1552.3382568359375,6416,1580.835205078125
6417,1730.8111572265625,6417,1762.048095703125,6417,1335.450439453125,6417,1501.5181884765625,6417,1508.142333984375,6417,1603.06689453125
6418,1734.43896484375,6418,1773.01220703125,6418,1401.771484375,6418,1433.031494140625,6418,1530.750244140625,6418,1616.320068359375
6419,1735.6898193359375,6419,1774.23193359375,6419,1408.63134765625,6419,1417.3590087890625,6419,1557.5501708984375,6419,1621.5274658203125
6420,1742.5628662109375,6420,1785.239501953125,6420,1283.56396484375,6420,1393.3460693359375,6420,1541.9884033203125,6420,1593.876220703125
6421,1714.1026611328125,6421,1737.958984375,6421,1320.56201171875,6421,1370.0333251953125,6421,1636.310546875,6421,1580.9888916015625
6422,1741.5528564453125,6422,1739.5797119140625,6422,1432.0411376953125,6422,1338.656982421875,6422,1676.0709228515625,6422,1577.934326171875
6423,1726.17578125,6423,1760.7646484375,6423,1418.221923828125,6423,1330.94482421875,6423,1596.390380859375,6423,1549.915283203125
6424,1768.674560546875,6424,1734.296630859375,6424,1396.9285888671875,6424,1386.26416015625,6424,1639.691162109375,6424,1580.569580078125
6425,1737.0986328125,6425,1716.4857177734375,6425,1419.69873046875,6425,1353.4398193359375,6425,1591.896240234375,6425,1567.322998046875
6426,1742.4549560546875,6426,1703.12255859375,6426,1452.1016845703125,6426,1347.4696044921875,6426,1561.2991943359375,6426,1559.4251708984375
6427,1764.4534912109375,6427,1696.7901611328125,6427,1433.7496337890625,6427,1341.5980224609375,6427,1622.4990234375,6427,1593.9483642578125
6428,1760.7310791015625,6428,1686.0164794921875,6428,1439.49072265625,6428,1333.08251953125,6428,1643.5242919921875,6428,1617.10595703125
6429,1763.7213134765625,6429,1661.230712890625,6429,1386.8592529296875,6429,1309.6500244140625,6429,1685.5579833984375,6429,1599.880615234375
6430,1751.8389892578125,6430,1717.7584228515625,6430,1355.4796142578125,6430,1286.1656494140625,6430,1658.6754150390625,6430,1580.5865478515625
6431,1736.8314208984375,6431,1731.459716796875,6431,1379.2401123046875,6431,1285.8228759765625,6431,1669.6597900390625,6431,1560.721923828125
6432,1669.5689697265625,6432,1744.9820556640625,6432,1400.56787109375,6432,1314.163818359375,6432,1673.514892578125,6432,1576.1121826171875
6433,1677.5042724609375,6433,1768.4041748046875,6433,1454.701904296875,6433,1337.353759765625,6433,1599.293212890625,6433,1597.5386962890625
6434,1628.4813232421875,6434,1768.311767578125,6434,1445.708984375,6434,1332.0894775390625,6434,1509.798828125,6434,1567.516357421875
6435,1761.7042236328125,6435,1741.3358154296875,6435,1413.3909912109375,6435,1355.86083984375,6435,1555.645751953125,6435,1579.126220703125
6436,1724.8394775390625,6436,1730.8555908203125,6436,1351.3717041015625,6436,1337.0762939453125,6436,1495.6861572265625,6436,1582.5638427734375
6437,1698.0106201171875,6437,1739.787353515625,6437,1352.5177001953125,6437,1347.54248046875,6437,1550.531005859375,6437,1534.4100341796875
6438,1791.244384765625,6438,1773.9739990234375,6438,1355.798828125,6438,1347.2923583984375,6438,1446.1434326171875,6438,1540.507568359375
6439,1810.69873046875,6439,1755.7822265625,6439,1348.18017578125,6439,1349.1917724609375,6439,1535.87353515625,6439,1492.0018310546875
6440,1761.825927734375,6440,1790.3714599609375,6440,1296.2281494140625,6440,1305.3756103515625,6440,1618.813720703125,6440,1488.6080322265625
6441,1727.05615234375,6441,1776.2464599609375,6441,1369.224365234375,6441,1339.2381591796875,6441,1690.3494873046875,6441,1467.9495849609375
6442,1678.968017578125,6442,1769.2392578125,6442,1360.583251953125,6442,1343.27685546875,6442,1702.404052734375,6442,1464.3162841796875
6443,1686.712158203125,6443,1761.3121337890625,6443,1317.1614990234375,6443,1355.2081298828125,6443,1630.570068359375,6443,1513.93408203125
6444,1819.2991943359375,6444,1769.9039306640625,6444,1248.0067138671875,6444,1371.810546875,6444,1651.8829345703125,6444,1521.7764892578125
6445,1761.2498779296875,6445,1744.2698974609375,6445,1426.3323974609375,6445,1376.82861328125,6445,1645.802490234375,6445,1540.8748779296875
6446,1707.2015380859375,6446,1694.1663818359375,6446,1479.5235595703125,6446,1410.6751708984375,6446,1641.331298828125,6446,1569.1156005859375
6447,1711.92578125,6447,1663.582763671875,6447,1411.12060546875,6447,1342.1337890625,6447,1665.3031005859375,6447,1620.968994140625
6448,1735.6923828125,6448,1660.4017333984375,6448,1380.696533203125,6448,1371.069091796875,6448,1693.8902587890625,6448,1643.8709716796875
6449,1779.276611328125,6449,1658.549560546875,6449,1375.3287353515625,6449,1357.543212890625,6449,1681.6854248046875,6449,1626.1197509765625
6450,1782.847412109375,6450,1674.511474609375,6450,1404.6246337890625,6450,1369.755615234375,6450,1688.31201171875,6450,1624.361328125
6451,1719.5113525390625,6451,1737.62060546875,6451,1375.8048095703125,6451,1365.9285888671875,6451,1677.6666259765625,6451,1637.5777587890625
6452,1731.90625,6452,1742.6458740234375,6452,1389.015380859375,6452,1387.813720703125,6452,1693.42626953125,6452,1641.9674072265625
6453,1722.615478515625,6453,1733.800048828125,6453,1299.9549560546875,6453,1341.5506591796875,6453,1673.355224609375,6453,1650.526611328125
6454,1759.3262939453125,6454,1697.3792724609375,6454,1279.0308837890625,6454,1328.8525390625,6454,1692.8336181640625,6454,1634.0377197265625
6455,1738.885498046875,6455,1706.215087890625,6455,1278.2889404296875,6455,1362.0897216796875,6455,1641.386474609375,6455,1678.6044921875
6456,1755.874755859375,6456,1725.131591796875,6456,1306.393310546875,6456,1355.728515625,6456,1688.7828369140625,6456,1701.48388671875
6457,1778.4364013671875,6457,1728.9464111328125,6457,1286.5609130859375,6457,1323.695068359375,6457,1699.1038818359375,6457,1722.1461181640625
6458,1745.179931640625,6458,1705.632080078125,6458,1419.2806396484375,6458,1355.1864013671875,6458,1661.61669921875,6458,1685.205810546875
6459,1770.914306640625,6459,1713.25927734375,6459,1429.490966796875,6459,1347.742431640625,6459,1646.4835205078125,6459,1669.9964599609375
6460,1729.471923828125,6460,1746.128173828125,6460,1384.642578125,6460,1329.5479736328125,6460,1649.10986328125,6460,1650.2042236328125
6461,1655.4952392578125,6461,1704.314208984375,6461,1417.73779296875,6461,1390.5498046875,6461,1629.1048583984375,6461,1648.389404296875
6462,1696.8118896484375,6462,1717.841552734375,6462,1362.496337890625,6462,1393.1827392578125,6462,1711.15234375,6462,1661.940185546875
6463,1755.4332275390625,6463,1671.15869140625,6463,1409.4403076171875,6463,1383.88671875,6463,1652.8018798828125,6463,1604.342529296875
6464,1820.01611328125,6464,1660.8221435546875,6464,1355.5130615234375,6464,1422.5091552734375,6464,1646.0657958984375,6464,1569.4453125
6465,1754.8297119140625,6465,1708.5626220703125,6465,1345.6573486328125,6465,1424.529052734375,6465,1606.1107177734375,6465,1594.836669921875
6466,1711.2012939453125,6466,1703.9918212890625,6466,1373.690185546875,6466,1440.166015625,6466,1642.359619140625,6466,1612.8782958984375
6467,1732.24462890625,6467,1709.4432373046875,6467,1379.7987060546875,6467,1449.933837890625,6467,1608.2078857421875,6467,1589.0887451171875
6468,1752.35107421875,6468,1749.8756103515625,6468,1360.4127197265625,6468,1402.5172119140625,6468,1635.8436279296875,6468,1564.3587646484375
6469,1715.5841064453125,6469,1713.3814697265625,6469,1344.9949951171875,6469,1405.137451171875,6469,1661.27880859375,6469,1531.632080078125
6470,1697.96533203125,6470,1713.738525390625,6470,1372.3260498046875,6470,1389.3955078125,6470,1641.1380615234375,6470,1550.018310546875
6471,1724.8636474609375,6471,1716.905517578125,6471,1357.40478515625,6471,1403.093017578125,6471,1565.356689453125,6471,1561.7486572265625
6472,1715.96044921875,6472,1680.6302490234375,6472,1414.500732421875,6472,1348.1094970703125,6472,1641.765869140625,6472,1553.00537109375
6473,1811.3408203125,6473,1692.9310302734375,6473,1483.781982421875,6473,1312.0657958984375,6473,1660.114501953125,6473,1601.2481689453125
6474,1769.4449462890625,6474,1726.41943359375,6474,1508.873291015625,6474,1310.8388671875,6474,1600.332275390625,6474,1623.3795166015625
6475,1655.9786376953125,6475,1695.0517578125,6475,1483.123291015625,6475,1353.21435546875,6475,1614.5115966796875,6475,1684.2987060546875
6476,1713.759521484375,6476,1712.3758544921875,6476,1416.317626953125,6476,1321.4061279296875,6476,1631.7637939453125,6476,1737.35888671875
6477,1720.9537353515625,6477,1637.56298828125,6477,1359.7366943359375,6477,1340.9532470703125,6477,1669.962158203125,6477,1701.9013671875
6478,1609.1829833984375,6478,1681.4251708984375,6478,1361.7235107421875,6478,1342.1444091796875,6478,1626.2862548828125,6478,1682.56884765625
6479,1703.2618408203125,6479,1713.97412109375,6479,1312.064208984375,6479,1307.4737548828125,6479,1546.9989013671875,6479,1668.337890625
6480,1710.150634765625,6480,1665.464599609375,6480,1390.6602783203125,6480,1386.802734375,6480,1622.36083984375,6480,1690.58154296875
6481,1654.4361572265625,6481,1676.906005859375,6481,1373.049560546875,6481,1364.185546875,6481,1677.5736083984375,6481,1695.7901611328125
6482,1780.484375,6482,1628.32177734375,6482,1308.4212646484375,6482,1331.06982421875,6482,1688.35546875,6482,1685.9215087890625
6483,1725.499755859375,6483,1632.32373046875,6483,1349.530029296875,6483,1362.6480712890625,6483,1675.7034912109375,6483,1645.3818359375
6484,1786.4998779296875,6484,1694.4239501953125,6484,1376.43798828125,6484,1327.975830078125,6484,1659.8055419921875,6484,1629.1729736328125
6485,1822.5472412109375,6485,1682.765625,6485,1331.1962890625,6485,1314.1541748046875,6485,1620.193603515625,6485,1660.3258056640625
6486,1728.0806884765625,6486,1757.144287109375,6486,1392.387939453125,6486,1327.640869140625,6486,1620.9505615234375,6486,1672.1512451171875
6487,1682.7625732421875,6487,1761.9100341796875,6487,1479.7061767578125,6487,1318.6322021484375,6487,1634.296630859375,6487,1692.486083984375
6488,1699.7911376953125,6488,1793.534423828125,6488,1379.6873779296875,6488,1325.1632080078125,6488,1679.071044921875,6488,1695.8385009765625
6489,1775.7904052734375,6489,1804.0989990234375,6489,1317.2867431640625,6489,1321.748779296875,6489,1629.5992431640625,6489,1660.5416259765625
6490,1786.3065185546875,6490,1791.1949462890625,6490,1418.183837890625,6490,1353.0198974609375,6490,1592.024658203125,6490,1629.8875732421875
6491,1761.1470947265625,6491,1773.7291259765625,6491,1387.3216552734375,6491,1358.43115234375,6491,1592.763916015625,6491,1650.6580810546875
6492,1777.7581787109375,6492,1756.2470703125,6492,1355.8822021484375,6492,1380.8780517578125,6492,1598.2384033203125,6492,1634.9327392578125
6493,1672.6376953125,6493,1755.0386962890625,6493,1372.763916015625,6493,1399.7662353515625,6493,1649.225830078125,6493,1637.3369140625
6494,1781.86474609375,6494,1771.229736328125,6494,1392.767333984375,6494,1373.534423828125,6494,1692.28564453125,6494,1653.13720703125
6495,1777.798828125,6495,1754.45263671875,6495,1392.4571533203125,6495,1380.673095703125,6495,1678.60205078125,6495,1626.201416015625
6496,1733.3873291015625,6496,1727.12939453125,6496,1298.9979248046875,6496,1409.046142578125,6496,1662.2718505859375,6496,1631.9071044921875
6497,1697.66015625,6497,1703.548828125,6497,1323.55078125,6497,1382.65185546875,6497,1701.774658203125,6497,1634.2510986328125
6498,1732.1971435546875,6498,1704.09521484375,6498,1405.150634765625,6498,1406.717041015625,6498,1735.6221923828125,6498,1620.881591796875
6499,1739.55615234375,6499,1724.785888671875,6499,1388.0850830078125,6499,1370.639892578125,6499,1654.159912109375,6499,1563.3214111328125
6500,1704.9212646484375,6500,1743.8861083984375,6500,1311.576416015625,6500,1384.39990234375,6500,1606.8043212890625,6500,1610.6434326171875
6501,1719.9451904296875,6501,1748.7205810546875,6501,1340.2099609375,6501,1411.6943359375,6501,1578.1353759765625,6501,1623.8505859375
6502,1778.2894287109375,6502,1750.9339599609375,6502,1382.9666748046875,6502,1402.989013671875,6502,1506.377197265625,6502,1625.75830078125
6503,1736.869384765625,6503,1742.8055419921875,6503,1333.945556640625,6503,1396.441162109375,6503,1508.2254638671875,6503,1611.17919921875
6504,1779.026611328125,6504,1733.906982421875,6504,1332.1666259765625,6504,1390.75634765625,6504,1494.9814453125,6504,1603.403076171875
6505,1773.1461181640625,6505,1689.443359375,6505,1345.5880126953125,6505,1376.1312255859375,6505,1657.5521240234375,6505,1643.102294921875
6506,1718.389404296875,6506,1703.258544921875,6506,1435.3126220703125,6506,1370.6507568359375,6506,1730.02001953125,6506,1686.740234375
6507,1773.2376708984375,6507,1681.7510986328125,6507,1398.4307861328125,6507,1429.5450439453125,6507,1671.547119140625,6507,1660.4935302734375
6508,1786.9161376953125,6508,1648.6370849609375,6508,1364.9180908203125,6508,1438.222900390625,6508,1641.602783203125,6508,1603.8360595703125
6509,1819.9891357421875,6509,1704.6085205078125,6509,1317.18017578125,6509,1428.16064453125,6509,1609.570556640625,6509,1630.6014404296875
6510,1817.2081298828125,6510,1685.0797119140625,6510,1361.8367919921875,6510,1405.4510498046875,6510,1663.067138671875,6510,1655.4281005859375
6511,1723.525634765625,6511,1732.6617431640625,6511,1384.0677490234375,6511,1397.9954833984375,6511,1720.63232421875,6511,1623.6258544921875
6512,1790.1285400390625,6512,1780.4754638671875,6512,1429.5494384765625,6512,1423.0037841796875,6512,1649.8804931640625,6512,1624.9656982421875
6513,1758.23291015625,6513,1779.4053955078125,6513,1367.23681640625,6513,1449.9757080078125,6513,1663.668212890625,6513,1632.6268310546875
6514,1805.4168701171875,6514,1787.6856689453125,6514,1273.9920654296875,6514,1438.907470703125,6514,1624.333984375,6514,1634.4022216796875
6515,1783.1011962890625,6515,1792.9698486328125,6515,1373.3538818359375,6515,1418.71044921875,6515,1722.0216064453125,6515,1639.14599609375
6516,1729.7431640625,6516,1779.500732421875,6516,1371.6400146484375,6516,1465.146240234375,6516,1791.9481201171875,6516,1594.8026123046875
6517,1780.859375,6517,1789.0291748046875,6517,1364.277099609375,6517,1451.4549560546875,6517,1732.30126953125,6517,1625.4312744140625
6518,1750.6865234375,6518,1755.646240234375,6518,1368.8692626953125,6518,1494.308349609375,6518,1662.6939697265625,6518,1590.6876220703125
6519,1778.24755859375,6519,1721.9010009765625,6519,1367.2191162109375,6519,1478.014892578125,6519,1640.1722412109375,6519,1596.601806640625
6520,1729.21435546875,6520,1723.337890625,6520,1362.40234375,6520,1466.5054931640625,6520,1561.144775390625,6520,1585.1640625
6521,1774.793701171875,6521,1713.2012939453125,6521,1347.685546875,6521,1461.3677978515625,6521,1549.7080078125,6521,1585.66357421875
6522,1740.5789794921875,6522,1702.15283203125,6522,1331.472900390625,6522,1481.7705078125,6522,1599.7125244140625,6522,1558.990234375
6523,1690.4937744140625,6523,1686.2489013671875,6523,1329.5667724609375,6523,1478.413330078125,6523,1590.4410400390625,6523,1602.68359375
6524,1774.696044921875,6524,1712.176513671875,6524,1370.234130859375,6524,1472.9078369140625,6524,1568.6932373046875,6524,1627.3768310546875
6525,1751.1090087890625,6525,1691.5504150390625,6525,1362.9652099609375,6525,1453.2613525390625,6525,1544.4442138671875,6525,1612.4202880859375
